gene_name,gene_id,tax_id
clb,42803,7227
hmgcr,42803,7227
RPT5,42805,7227
Tbp-1,42805,7227
tbp-1,42805,7227
HRD3,42806,7227
Plip,42807,7227
plip,42807,7227
LSD-1,42810,7227
Lsd1,42810,7227
Lsdp1,42810,7227
Plin1,42810,7227
dmPLIN1,42810,7227
lsd-1,42810,7227
lsd1,42810,7227
plin1,42810,7227
Ski2,42813,7227
cg10210,42813,7227
Nup98,42816,7227
Nup98-Nup96,42816,7227
nup98-96,42816,7227
Dock180,42817,7227
MBC,42817,7227
Mbc,42817,7227
dock180,42817,7227
pli,42821,7227
TFIIA-S,42822,7227
TfIIA,42822,7227
tfiia-s,42822,7227
tBRD-1,42823,7227
tBrd-1,42823,7227
Tf125,42824,7227
NDC1,42825,7227
ndc1,42825,7227
pros26.4,42828,7227
rpt2,42828,7227
GDH,42832,7227
Glud,42832,7227
gdh,42832,7227
Aats-glupro,42834,7227
cg5864,42835,7227
DRab7,42841,7227
Drab7,42841,7227
RAB7,42841,7227
dRab7,42841,7227
drab7,42841,7227
rab7,42841,7227
Lsm3,42842,7227
Ime4,42844,7227
METTL3,42844,7227
Mta70,42844,7227
ime4,42844,7227
dMiro,42845,7227
dmiro,42845,7227
miro,42845,7227
Spas,42846,7227
ROX8,42848,7227
rox8,42848,7227
rrm12,42848,7227
ATG6,42850,7227
atg6,42850,7227
HSP68,42852,7227
hsp68,42852,7227
Smc1,42853,7227
smc1,42853,7227
SYX1A,42854,7227
Syx,42854,7227
Syx1a,42854,7227
syx,42854,7227
syx-1A,42854,7227
syx1,42854,7227
syx1A,42854,7227
TSC1,42862,7227
Tsc,42862,7227
dTsc1,42862,7227
dtsc1,42862,7227
tsc1,42862,7227
dsec10,42863,7227
sec10,42863,7227
npc2f,42864,7227
kal-1,42865,7227
D-p38a,42866,7227
Erk2,42866,7227
Mpk2,42866,7227
dMPK2,42866,7227
dp38,42866,7227
dp38a,42866,7227
mpk2,42866,7227
p38,42866,7227
p38A,42866,7227
TBC1D7,42869,7227
MrpS24,42870,7227
APC2,42871,7227
apc2,42871,7227
d-APC2,42871,7227
dApc2,42871,7227
dapc2,42871,7227
e-apc,42871,7227
Chord,42874,7227
Smc6,42876,7227
smc6,42876,7227
Ccr4,42880,7227
Twin,42880,7227
ccr4,42880,7227
Cav,42881,7227
Hoap,42881,7227
anon1G5,42881,7227
hoap,42881,7227
Jar,42889,7227
Mhc95F,42889,7227
MyoVI,42889,7227
jag,42889,7227
myoVI,42889,7227
orct2,42890,7227
orct,42891,7227
CRB,42896,7227
Crb,42896,7227
dNab2,42897,7227
Brwd3,42898,7227
brwd3,42898,7227
dis3,42900,7227
taz,42900,7227
ALs,42918,7227
als,42918,7227
da2,42919,7227
sad,42919,7227
nAcRbeta,42920,7227
sbd,42920,7227
PP1alpha-96A,42922,7227
pp1alpha-96A,42922,7227
pp1alpha96A,42922,7227
ANA1,42927,7227
Ana1,42927,7227
reptor,42930,7227
ATL,42934,7227
Atl,42934,7227
Puf,42935,7227
Usp34,42935,7227
ASH2,42936,7227
Ash2,42936,7227
Slo,42940,7227
dSlo,42940,7227
dslo,42940,7227
RPB10,42942,7227
TOK,42944,7227
Tlr,42944,7227
Tok,42944,7227
tlr,42944,7227
tlr-1,42944,7227
TLD,42945,7227
Tld,42945,7227
ASP,42946,7227
Asp,42946,7227
Ast,42947,7227
Ast-A,42947,7227
ast,42947,7227
ETS96B,42952,7227
ets96B,42952,7227
UDE,42953,7227
POLYBROMO,42954,7227
Pb,42954,7227
Polybromo,42954,7227
baf180,42954,7227
bap180,42954,7227
cg5808,42957,7227
SAF-B,42958,7227
cg6995,42958,7227
saf-b,42958,7227
Niki,42959,7227
rabX4,42960,7227
Sosie,42961,7227
nct,42964,7227
nic,42964,7227
cycB3,42971,7227
OSBP,42985,7227
osbp,42985,7227
SSH,42986,7227
Ssh,42986,7227
DmNmnat,42987,7227
NMNAT,42987,7227
nmnat,42987,7227
Tnc,42990,7227
dbeta4GalT7,42991,7227
emc6,42992,7227
Dhr96,42993,7227
HR96,42993,7227
dHR96,42993,7227
SMG6,42994,7227
BAI,42996,7227
Bai,42996,7227
unc-13-4B,43002,7227
Veli,43003,7227
d-Veli,43003,7227
dLin-7,43003,7227
dLin7,43003,7227
dVeli,43003,7227
lin-7,43003,7227
lin7,43003,7227
dpqbp1,43004,7227
Shams,43008,7227
fd4,43010,7227
fd5,43011,7227
Vig2,43016,7227
Mocs2,43017,7227
clbn,43018,7227
Danr,43020,7227
Dan,43023,7227
cad96C,43026,7227
cad96Ca,43026,7227
alg9,43031,7227
cad96C,43033,7227
cad96Cb,43033,7227
cg13664,43033,7227
SIL1,43034,7227
To,43036,7227
BAM,43038,7227
Bam,43038,7227
nup37,43040,7227
NUP358,43041,7227
nup358,43041,7227
RHA,43071,7227
Tobi,43072,7227
Alrm,43074,7227
VPS33b,43077,7227
Vps33b,43077,7227
Med28,43079,7227
Xnp,43080,7227
dATRX,43080,7227
datrx,43080,7227
xnp,43080,7227
MSI,43087,7227
Msi,43087,7227
dMsi,43087,7227
NPL4,43091,7227
npl4,43091,7227
SSADH,43092,7227
ssadh,43092,7227
JIGR1,43093,7227
TNKS,43095,7227
dTNKS,43095,7227
rassf8,43096,7227
dLGR3,43098,7227
lgr3,43098,7227
RPL27,43103,7227
Lpr2,43105,7227
lpr2,43105,7227
Sppl,43128,7227
sppL,43128,7227
LNK,43130,7227
lnk,43130,7227
MCO3,43134,7227
BOSS,43146,7227
Boss,43146,7227
NF1,43149,7227
Nf-1,43149,7227
dNf1,43149,7227
nf1,43149,7227
E(spl)mdelta,43150,7227
HLHmdelta,43150,7227
mdelta,43150,7227
E(spl)mgamma,43151,7227
HLHmgamma,43151,7227
e(spl)mgamma,43151,7227
mgamma,43151,7227
E(spl)-mbeta,43152,7227
E(spl)Mbeta,43152,7227
E(spl)mbeta,43152,7227
HLHmbeta,43152,7227
mbeta,43152,7227
E(spl)m2,43155,7227
E(spl)m3,43156,7227
HLHm3,43156,7227
E(spl)-m5,43158,7227
E(spl)m5,43158,7227
m5,43158,7227
E(spl)m6,43159,7227
m6,43159,7227
E(spl)-m7,43160,7227
E(spl)M7,43160,7227
E(spl)m7,43160,7227
HlHm7,43160,7227
m7,43160,7227
E(spl),43161,7227
E(spl)-m8,43161,7227
E(spl)m8,43161,7227
Hes,43161,7227
e(spl),43161,7227
m8,43161,7227
GRO,43162,7227
Gro,43162,7227
dGro,43162,7227
exo84,43163,7227
dvps2,43164,7227
vps2,43164,7227
dak1,43165,7227
SLD5,43166,7227
DYSF,43174,7227
Dysf,43174,7227
dys,43174,7227
Ald,43183,7227
ald,43183,7227
dei,43190,7227
delilah,43190,7227
Hex-T2,43191,7227
Drm-pdf,43193,7227
PDF,43193,7227
pdf,43193,7227
Plum,43197,7227
twdlM,43200,7227
Beat-VII,43213,7227
Amon,43215,7227
Ppp,43215,7227
TL,43222,7227
tl,43222,7227
toll,43222,7227
toll-1,43222,7227
LERP,43223,7227
BALL,43228,7227
Ball,43228,7227
nhk-1,43228,7227
H2Av,43229,7227
H2a.V,43229,7227
H2av,43229,7227
H2avD,43229,7227
HIS2AV,43229,7227
His,43229,7227
His2AV,43229,7227
His2AvD,43229,7227
His2av,43229,7227
gamma-H2Av,43229,7227
gamma-His2Av,43229,7227
gammaH2Av,43229,7227
gammaH2ax,43229,7227
h2AvD,43229,7227
his,43229,7227
his2Av,43229,7227
Sparc,43230,7227
dSparc,43230,7227
dsparc,43230,7227
sparc,43230,7227
rb97d,43231,7227
k81,43232,7227
ms(3)k81,43232,7227
Ro,43234,7227
t48,43235,7227
D-elg,43236,7227
Delg,43236,7227
d-elg,43236,7227
delg,43236,7227
elg,43236,7227
NepYr,43253,7227
NEP5,43255,7227
nep5,43255,7227
SPZ,43256,7227
Spz,43256,7227
Eater,43262,7227
cg17189,43263,7227
caix,43264,7227
Gb,43265,7227
Grass,43273,7227
SER,43275,7227
ser,43275,7227
Polalpha 73kDa,43278,7227
polalpha,43278,7227
Pelle,43283,7227
Pll,43283,7227
TFIIA-L,43284,7227
TfIIA,43284,7227
tfiia-l,43284,7227
L(3)MBT,43288,7227
L(3)Mbt,43288,7227
L(3)mbt,43288,7227
dl(3)MBT,43288,7227
mbt,43288,7227
BIGMAX,43293,7227
Bigmax,43293,7227
cg3350,43293,7227
mlx,43293,7227
hmu,43294,7227
rrm5,43294,7227
Side,43300,7227
doe,43300,7227
CYP6a18,43304,7227
Cyp6A18,43304,7227
cyp6a18,43304,7227
GR98a,43305,7227
GR98d,43309,7227
KLP98A,43310,7227
Klp6,43310,7227
Klp98a,43310,7227
PP2a,43312,7227
WDB,43312,7227
Wdb,43312,7227
TUSP,43317,7227
MTL,43319,7227
mtl,43319,7227
MLC1,43323,7227
Mlci,43323,7227
mlc,43323,7227
mlc-alk,43323,7227
mlc1,43323,7227
UNC80,43324,7227
Dring,43327,7227
Ring,43327,7227
Ring/Sce,43327,7227
SCE,43327,7227
dRING,43327,7227
dRing,43327,7227
dRing1,43327,7227
dring,43327,7227
sce,43327,7227
ALIX,43330,7227
Aip1,43330,7227
Alix,43330,7227
alix,43330,7227
Btz,43331,7227
D-ets-4,43334,7227
Ets4,43334,7227
ets98B,43334,7227
OR98a,43341,7227
Or98A,43341,7227
MRPS22,43345,7227
MrpS22,43345,7227
rpL1,43349,7227
Mino,43350,7227
Mes-4,43351,7227
dMes-4,43351,7227
Bod1,43352,7227
Mfrn,43353,7227
GP93,43354,7227
Hsp90,43354,7227
gp93,43354,7227
eftud2,43358,7227
beta-tub,43359,7227
MST98Cb,43367,7227
GFAT2,43373,7227
gfat2,43373,7227
or98b,43375,7227
Beat-VI,43377,7227
Dhc,43379,7227
dhc,43379,7227
FKH,43383,7227
Fkh,43383,7227
NOA36,43384,7227
noa36,43384,7227
HRB98DE,43385,7227
Hrb98DE/Hrp38,43385,7227
hrb98 de,43385,7227
hrb98DE,43385,7227
hrp38,43385,7227
sid,43390,7227
HTT,43392,7227
Htt,43392,7227
dhtt,43392,7227
Dar-2,43393,7227
Dar2,43393,7227
Aqrs,43396,7227
Intr,43397,7227
WASP,43402,7227
Wasp,43402,7227
Wsp,43402,7227
wasp,43402,7227
wsp,43402,7227
Spg,43404,7227
DOA,43415,7227
doa,43415,7227
Wat,43420,7227
SSl2,43424,7227
beta4GalNacTB,43425,7227
CPSF100,43426,7227
SLU7,43427,7227
PKC98E,43428,7227
PKC98e,43428,7227
SIRT7,43433,7227
CUL5,43434,7227
cul-5,43434,7227
cul5,43434,7227
PDHB,43437,7227
atg14,43438,7227
yemalpha,43439,7227
Dgt6,43441,7227
v100,43442,7227
vha100-1,43442,7227
Pglym,43447,7227
pglym78,43447,7227
SLBP,43448,7227
slbp,43448,7227
RPN2,43449,7227
rpn2,43449,7227
cisd2,43459,7227
mitoNEET,43459,7227
USP1,43462,7227
usp1,43462,7227
Cdc25,43466,7227
Cdc25[String],43466,7227
Cdc25[stg],43466,7227
Cdc25[string],43466,7227
STG,43466,7227
Stg,43466,7227
cdc25,43466,7227
cdc25[string],43466,7227
cg14506,43467,7227
PTP99A,43469,7227
dptp99A,43469,7227
ptp99A,43469,7227
die,43474,7227
diedel,43474,7227
Dtrc8,43476,7227
TRC8,43476,7227
trc8,43476,7227
Alph,43481,7227
Damb,43484,7227
DopR2,43484,7227
DopR99B,43484,7227
damb,43484,7227
dopr2,43484,7227
PPK21,43485,7227
Ppk21,43485,7227
PPK20,43486,7227
OBP99a,43488,7227
PPK19,43489,7227
BUB3,43490,7227
bub3,43490,7227
CAP-D2,43491,7227
Gcalpha1,43493,7227
dgc1,43493,7227
dgcalpha1,43493,7227
OBP99b,43497,7227
obp99b,43497,7227
PCD,43499,7227
kul,43501,7227
GNPNAT,43504,7227
Sea2,43505,7227
Yata,43508,7227
DRICE,43514,7227
DrICE,43514,7227
DrIce,43514,7227
Ice,43514,7227
drICE,43514,7227
drIce,43514,7227
drice,43514,7227
ice,43514,7227
DmNcd,43517,7227
NCD,43517,7227
Ncd,43517,7227
Vps16b,43521,7227
Cad99c,43528,7227
cad99C,43528,7227
Dgt1,43529,7227
RPS8,43532,7227
Rps8,43532,7227
ZIP99C,43533,7227
cg7816,43533,7227
dZip13,43533,7227
CAP2b-1,43541,7227
CAP2b-2,43541,7227
CAP2b-3,43541,7227
CAPA,43541,7227
Cap-2b,43541,7227
Capa-PK,43541,7227
capa,43541,7227
capa-1,43541,7227
capa-2,43541,7227
TRP,43542,7227
Trp,43542,7227
dTrp,43542,7227
Ser2,43543,7227
Ser1,43544,7227
Ser3,43545,7227
ser99Dc,43545,7227
Dtkr,43551,7227
TKR99D,43551,7227
TakR99D,43551,7227
Takr99D,43551,7227
dtkr,43551,7227
cg7903,43554,7227
DSas-6,43555,7227
Dsas6,43555,7227
SAS-6,43555,7227
Sas6,43555,7227
dsas-6,43555,7227
sas-6,43555,7227
TACE,43558,7227
NPH,43559,7227
Crp1,43560,7227
NLP,43560,7227
nlp,43560,7227
Daxin,43565,7227
axn,43565,7227
d-axin,43565,7227
dAXIN,43565,7227
dAxin,43565,7227
Ocn,43567,7227
jan,43568,7227
jan,43569,7227
SrY-beta,43570,7227
sry-beta,43570,7227
srybeta,43570,7227
sry alpha,43571,7227
sry-alpha,43571,7227
sryalpha,43571,7227
sry delta,43572,7227
sry-delta,43572,7227
srydelta,43572,7227
RPL32,43573,7227
Rp-49,43573,7227
Rp49,43573,7227
Rpl32,43573,7227
rp49,43573,7227
rp49/RpL32,43573,7227
rpl32,43573,7227
JASPer,43576,7227
DmRad51,43577,7227
Dmrad51,43577,7227
Rad51,43577,7227
Spn-A,43577,7227
dmRAD51,43577,7227
dmrad51,43577,7227
rad51,43577,7227
spnA,43577,7227
Hif1alpha,43580,7227
SIMA,43580,7227
Sima,43580,7227
ppi1,43581,7227
TPI,43582,7227
tpi,43582,7227
adoR,43583,7227
dAdoR,43583,7227
MLC2,43587,7227
mlc-2,43587,7227
mlc2,43587,7227
BET5,43590,7227
Cec,43595,7227
Cec,43596,7227
cec,43596,7227
cecA,43596,7227
cecA1,43596,7227
cec,43597,7227
cecA,43597,7227
cecA2,43597,7227
cec,43598,7227
cecB,43598,7227
cec,43599,7227
cecC,43599,7227
Hdc,43604,7227
aralar,43616,7227
Amsh,43617,7227
Cdase,43618,7227
cdase,43618,7227
JDP,43630,7227
Tmod,43633,7227
PKA-C2,43644,7227
cg1340,43645,7227
npc2g,43648,7227
npc2h,43649,7227
ZFH1,43650,7227
ZFh1,43650,7227
Zfh-1,43650,7227
Zfh1,43650,7227
zfh-1,43650,7227
Lats,43651,7227
WTS,43651,7227
Wts,43651,7227
Wts/Lats,43651,7227
lats,43651,7227
warts/lats,43651,7227
wts/lats,43651,7227
DJ-1b,43652,7227
DJ-1beta,43652,7227
Cindr,43654,7227
TLL,43656,7227
Tll,43656,7227
Sap-R,43662,7227
sap-r,43662,7227
cyp4c3,43663,7227
ptx1,43664,7227
Can,43670,7227
Cana1,43670,7227
canA1,43670,7227
aph-4,43671,7227
ChChd3,43672,7227
DCO,43673,7227
Dbt,43673,7227
Dco,43673,7227
ck1epsilon,43673,7227
dbt,43673,7227
prosalpha3T,43679,7227
dgcbeta1,43682,7227
gycbeta100B,43682,7227
Bnk,43687,7227
Mesh,43688,7227
CHP,43690,7227
Chp,43690,7227
Mab24B10,43690,7227
mAB24B10,43690,7227
mAb 24B10,43690,7227
mAb24B10,43690,7227
Qless,43697,7227
Spn-F,43700,7227
Ppk24,43702,7227
Cg1607,43707,7227
UGT35D1,43708,7227
GCN2,43709,7227
Gcn-2,43709,7227
dGCN2,43709,7227
dGcn2,43709,7227
gcn2,43709,7227
Dmloxl-1,43712,7227
Lox,43712,7227
lox,43712,7227
gamma-COP,43717,7227
gamma-cop,43717,7227
gammaCop,43717,7227
Pygo,43718,7227
ROD,43719,7227
Rod,43719,7227
RPL6,43723,7227
rpl6,43723,7227
cycG,43724,7227
MED,43725,7227
Smad4,43725,7227
med,43725,7227
smad4,43725,7227
PASHA,43728,7227
Pasha,43728,7227
cg1800,43728,7227
Kek6,43729,7227
kek-6,43729,7227
cg1815,43730,7227
EF1a,43736,7227
ef-1alpha,43736,7227
AWD,43739,7227
Awd,43739,7227
anon1A3,43741,7227
SMVT,43744,7227
smvt,43744,7227
pen100DE,43745,7227
Hrd1,43747,7227
Sip3,43747,7227
hrd1,43747,7227
Faf,43749,7227
mcc,43750,7227
ACF,43751,7227
Acf1,43751,7227
acf1,43751,7227
IR100a,43753,7227
cg11576,43756,7227
Dsyd-1,43758,7227
RHOGAP100F,43758,7227
dsyd-1,43758,7227
syd-1,43758,7227
Mod,43764,7227
MAP205,43765,7227
map205,43765,7227
PLEXB,43766,7227
plex B,43766,7227
plexB,43766,7227
CI,43767,7227
Ci,43767,7227
Ci/Gli,43767,7227
CiD,43767,7227
ci155,43767,7227
ciD,43767,7227
ci[D],43767,7227
RPS3A,43768,7227
RPS3a,43768,7227
RpS3a,43768,7227
Rps3A,43768,7227
DTcf,43769,7227
Lef,43769,7227
Lef1,43769,7227
PAN,43769,7227
Pan,43769,7227
Tcf,43769,7227
Tcf/LEF,43769,7227
dTCF,43769,7227
dTcf,43769,7227
lef1,43769,7227
tcf,43769,7227
ANK,43770,7227
Dank1,43770,7227
ank,43770,7227
dank1,43770,7227
arl4,43771,7227
CRK,43775,7227
D-Crk,43775,7227
Dcrk,43775,7227
crk,43775,7227
dCRK,43775,7227
dCrk,43775,7227
rhoGAP102A,43781,7227
NFI,43782,7227
SYT7,43783,7227
syt7,43783,7227
RAD23,43785,7227
rad23,43785,7227
ZIP102B,43786,7227
cg2177,43786,7227
HCF,43788,7227
Hcf1,43788,7227
dHcf,43788,7227
Lgs,43791,7227
CAMKI,43792,7227
CamK1,43792,7227
CamKI,43792,7227
caMKI,43792,7227
camKI,43792,7227
BIP2,43793,7227
Bip2,43793,7227
Taf3,43793,7227
dmTAF3,43793,7227
taf3,43793,7227
ZFH2,43795,7227
Zfh-2,43795,7227
Zfh2,43795,7227
zfh-2,43795,7227
pur-alpha,43797,7227
ephrin,43799,7227
Dek,43803,7227
dek,43803,7227
eph,43803,7227
MAV,43804,7227
Mav,43804,7227
GAT,43805,7227
gat,43805,7227
ekar,43806,7227
GW,43808,7227
Gw,43808,7227
Gw182,43808,7227
gw182,43808,7227
cg11360,43810,7227
MYO,43811,7227
Myo,43811,7227
EY,43812,7227
Ey,43812,7227
pax6,43812,7227
Bt,43814,7227
Med26,43816,7227
med26,43816,7227
PHO,43819,7227
Pho,43819,7227
DmKif3C,43820,7227
KIF3C,43820,7227
Kif3c,43820,7227
Arf2,43823,7227
arf102F,43823,7227
arf4,43823,7227
CALS,43824,7227
cals,43824,7227
D-pax2,43825,7227
Dpax-2,43825,7227
Dpax2,43825,7227
Pax2,43825,7227
Sv,43825,7227
d-Pax2,43825,7227
dPax2,43825,7227
act,43826,7227
actbeta,43826,7227
activin,43826,7227
dAct,43826,7227
dact,43826,7227
ApoLpp,43827,7227
Apolpp,43827,7227
RfaBP,43827,7227
RfaBp,43827,7227
Rfabg,43827,7227
Rfabp,43827,7227
apoLI,43827,7227
apoLII,43827,7227
apoLPP,43827,7227
apoLpp,43827,7227
lipophorin,43827,7227
rfabg,43827,7227
CAMKII,43828,7227
Cam,43828,7227
CamKII,43828,7227
CamKIIalpha,43828,7227
Camkii,43828,7227
camKII,43828,7227
camkII,43828,7227
dCaMKII,43828,7227
plexA,43832,7227
TOY,43833,7227
Toy,43833,7227
dmGluRA,43838,7227
mGLuR,43838,7227
mGlurA,43838,7227
Eif4G,43839,7227
eIF4G,43839,7227
eIF4g,43839,7227
Dunc-13,43841,7227
UNC-13,43841,7227
Unc-13,43841,7227
Unc13A,43841,7227
Unc13B,43841,7227
dUNC-13,43841,7227
dUnc-13,43841,7227
dunc-13,43841,7227
Sox102D,43844,7227
SoxD,43844,7227
Cbp,43856,7227
Nej,43856,7227
cbp,43856,7227
p300,43856,7227
Bl,43862,7227
bl,43862,7227
qm,43864,7227
rpL10,43864,7227
ATF3,43867,7227
atf3,43867,7227
ppn,43872,7227
IMPdH,43873,7227
Ras,43873,7227
DRet,43875,7227
Dret,43875,7227
RET,43875,7227
dRET,43875,7227
dRet,43875,7227
dret,43875,7227
ret,43875,7227
SIF,43892,7227
Sif,43892,7227
crg1,43900,7227
Chb,43901,7227
Mast,43901,7227
Mast/Orbit,43901,7227
Orbit/Mast,43901,7227
clasp,43901,7227
mast,43901,7227
mast/orbit,43901,7227
orbit,43901,7227
orbit/MAST,43901,7227
orbit/mast,43901,7227
AmpKalpha,43904,7227
ampk,43904,7227
ampkalpha,43904,7227
snf1A,43904,7227
snf1a,43904,7227
Syd,43905,7227
Med13,43906,7227
SKD,43906,7227
Skd,43906,7227
Trap240,43906,7227
dTrap240,43906,7227
pap,43906,7227
skd/MED13,43906,7227
cg5836,43912,7227
DRok,43916,7227
Drok,43916,7227
ROK,43916,7227
Rock,43916,7227
dROK,43916,7227
dRok,43916,7227
drok,43916,7227
rok,43916,7227
noe,43918,7227
Jim,43924,7227
ovk,43924,7227
FAN,43926,7227
Chm,43928,7227
PRC,43930,7227
Pc,43930,7227
Prc,43930,7227
pc,43930,7227
Mdh,43936,7227
Or,43943,7227
cg3029,43943,7227
Nxf1,43944,7227
SBR,43944,7227
Sbr,43944,7227
nfx1,43944,7227
nxf1,43944,7227
Wb,43946,7227
CDS,43950,7227
cds,43950,7227
cdsA,43950,7227
eye-cds,43950,7227
Med20,43952,7227
Trfp,43952,7227
med20,43952,7227
Cu61,43956,7227
SPAG,43958,7227
Spag,43958,7227
lip1,43973,7227
TRIO,43974,7227
Trio,43974,7227
dTrio,43974,7227
plap,43978,7227
dilp2,43980,7227
lip2,43980,7227
dip1,43981,7227
OAMB,43982,7227
oamb,43982,7227
sep5,43990,7227
PTEN,43991,7227
dPTEN,43991,7227
dPten,43991,7227
dpten,43991,7227
pten,43991,7227
Jbug,43997,7227
Trbl,43999,7227
SPT6,44000,7227
dSpt6,44000,7227
dspt6,44000,7227
spt6,44000,7227
Sucb,44001,7227
sucB,44001,7227
sucb,44001,7227
fad2,44006,7227
COQ7,44007,7227
HEX-C,44008,7227
Hex,44008,7227
Hex-3,44008,7227
Hex-c,44008,7227
Hk,44008,7227
PCV,44009,7227
PGM1,44010,7227
Pgm,44010,7227
Pgm-1,44010,7227
pgm,44010,7227
D-titin,44013,7227
SLS,44013,7227
Sls,44013,7227
Titin,44013,7227
d-titin,44013,7227
ket,44013,7227
kettin,44013,7227
titin,44013,7227
SOL,44014,7227
Sol,44014,7227
calpD,44014,7227
CAS,44018,7227
Cas,44018,7227
Nmd,44021,7227
SBb,44027,7227
Sbb,44027,7227
bks,44027,7227
Aly,44029,7227
REF1,44029,7227
aly,44029,7227
cg1101,44029,7227
dmREF1,44029,7227
ref1,44029,7227
MSN,44030,7227
Msn,44030,7227
Nik,44030,7227
dhf,44038,7227
DPak,44039,7227
Dpak,44039,7227
Dpak1,44039,7227
PAK,44039,7227
PaK,44039,7227
Pak1,44039,7227
dPAK,44039,7227
dPAK1,44039,7227
dPak,44039,7227
dpak,44039,7227
dpak1,44039,7227
pak,44039,7227
pak1,44039,7227
Sun,44046,7227
LCCH2,44050,7227
dShc,44052,7227
dshc,44052,7227
shc,44052,7227
UBC7,44054,7227
crl,44054,7227
UGT36A1,44058,7227
RPL30,44059,7227
Rpl30,44059,7227
Tep6,44071,7227
mcr,44071,7227
ran,44072,7227
Dmn,44086,7227
dmn,44086,7227
p50,44086,7227
cg2173,44087,7227
cg8205,44095,7227
Stk-D,44096,7227
WIT,44096,7227
Wit,44096,7227
SNS,44097,7227
Sns,44097,7227
RASP,44098,7227
Rasp,44098,7227
l(3)m47,44098,7227
ski,44098,7227
DPatj,44100,7227
Dlt,44100,7227
Dpatj,44100,7227
PATJ,44100,7227
PaTJ,44100,7227
PatJ,44100,7227
dPATJ,44100,7227
dPatj,44100,7227
dlt,44100,7227
dpatj,44100,7227
patj,44100,7227
OPTIX,44108,7227
optix,44108,7227
six3,44108,7227
Jnkkk,44111,7227
Mlk,44111,7227
Mlk2,44111,7227
Slpr,44111,7227
dRGL,44115,7227
rgl,44115,7227
Bgm,44117,7227
tot,44121,7227
totA,44121,7227
Eth,44125,7227
eth,44125,7227
Dar-1,44126,7227
Hbs,44129,7227
MKRN1,44131,7227
mkrn1,44131,7227
acon,44149,7227
m-Acon,44149,7227
m-acon,44149,7227
mAcon,44149,7227
RpS15a,44150,7227
HMGS,44154,7227
Dic,44160,7227
cDIC,44160,7227
dic,44160,7227
chrw,44172,7227
rabX1,44172,7227
HOIP,44173,7227
Hoip,44173,7227
SPEN,44205,7227
Spen,44205,7227
SR-CII,44219,7227
XBP1,44226,7227
Xbp-1,44226,7227
dXbp-1,44226,7227
xbp-1,44226,7227
xbp1,44226,7227
Pdsw,44228,7227
pdsw,44228,7227
Fray,44233,7227
dOSR1,44233,7227
Bon,44235,7227
Sip1,44238,7227
CPSF160,44250,7227
Cpsf,44250,7227
cpsf,44250,7227
RPL8,44251,7227
rpL8,44251,7227
BAB2,44254,7227
Bab2,44254,7227
bab,44254,7227
PS,44258,7227
cg8144,44258,7227
NBS,44259,7227
Nbs,44259,7227
Nbs1,44259,7227
nbs1,44259,7227
group I,44260,7227
Eif5b,44261,7227
SARA,44263,7227
sara,44263,7227
Dm-inx3,44266,7227
inx-3,44266,7227
inx3,44266,7227
xmas-2,44271,7227
Tio,44272,7227
Disp,44274,7227
soxN,44275,7227
Arr,44279,7227
FLW,44289,7227
Pp1beta-9C,44289,7227
Pp1beta9C,44289,7227
IDH,44291,7227
Idh-NADP,44291,7227
idh,44291,7227
Ome,44297,7227
vha16,44307,7227
vha16-1,44307,7227
CaNB,44317,7227
CnB,44317,7227
canB,44317,7227
Dms,44324,7227
MS,44324,7227
cg6440,44324,7227
dms,44324,7227
IMD,44339,7227
Imd,44339,7227
NC98F,44340,7227
SHARK,44353,7227
dtk7,44353,7227
shark,44353,7227
DRL,44355,7227
Drl,44355,7227
rab18,44360,7227
Fok,44380,7227
SR-CIII,44382,7227
RfeSP,44390,7227
NNP-1,44391,7227
nnp-1,44391,7227
CBP80,44409,7227
cbp80,44409,7227
DmIKKbeta,44432,7227
DmIkkbeta,44432,7227
Dmikkb,44432,7227
Dmikkbeta,44432,7227
IKKb,44432,7227
Ik,44432,7227
Ikkb,44432,7227
Ikkbeta,44432,7227
Ird-5,44432,7227
Ird5,44432,7227
dLak,44432,7227
dmIKKbeta,44432,7227
ikk,44432,7227
ird-5,44432,7227
ird5,44432,7227
HS2ST,44433,7227
dmHs2st,44433,7227
SEC13,44437,7227
sec13,44437,7227
efTuM,44438,7227
Hdac3,44446,7227
dHDAC3,44446,7227
hdac3,44446,7227
SCRIB,44448,7227
Scrib,44448,7227
scrb,44448,7227
Ear,44451,7227
gluRIID,44483,7227
kaiRIA,44483,7227
GluRIb,44484,7227
dglur-IB,44484,7227
DmSae2,44496,7227
Dmuba2,44496,7227
Sae2,44496,7227
UBA2,44496,7227
uba2,44496,7227
tollo,44497,7227
BR,44505,7227
BR-c,44505,7227
Br,44505,7227
Br-C,44505,7227
Br-Z2,44505,7227
Br-Z4,44505,7227
Br-c,44505,7227
BrC,44505,7227
BrC-Z1,44505,7227
br-C,44505,7227
br-Z1,44505,7227
br-Z2,44505,7227
br-Z3,44505,7227
br-Z4,44505,7227
br-c,44505,7227
l(1)pp1,44505,7227
Cv,44510,7227
tsg2,44510,7227
proPO59,44513,7227
D-robo2,44522,7227
ROBO2,44522,7227
Robo2,44522,7227
robo-2,44522,7227
CT,44540,7227
Ct,44540,7227
Cut,44540,7227
Enc,44543,7227
HNF4,44544,7227
Hnf-4,44544,7227
